name	title	source	organism	experiment	well	individual	molecule	description	processed1	processed2	processed3	processed4	processed5	raw
Sample 0107	20170906-A11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	A11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-A11-NA19098.fastq.gz
Sample 0108	20170906-A12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	A12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-A12-NA19098.fastq.gz
Sample 0109	20170906-B01-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B01-NA19101.fastq.gz
Sample 0110	20170906-B02-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B02-NA19101.fastq.gz
Sample 0111	20170906-B03-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B03	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B03-NA19098.fastq.gz
Sample 0112	20170906-B04-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B04-NA19101.fastq.gz
Sample 0113	20170906-B05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B05-NA19098.fastq.gz
Sample 0114	20170906-B06-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B06-NA19098.fastq.gz
Sample 0115	20170906-B07-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B07-NA19101.fastq.gz
Sample 0116	20170906-B08-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B08-NA19098.fastq.gz
Sample 0117	20170906-B09-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B09-NA19101.fastq.gz
Sample 0118	20170906-B10-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B10	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B10-NA19098.fastq.gz
Sample 0119	20170906-B11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	B11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B11-NA19098.fastq.gz
Sample 0120	20170906-B12-NA19101	LCL-derived iPSC	Homo sapiens	20170906	B12	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-B12-NA19101.fastq.gz
Sample 0121	20170906-C01-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C01	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C01-NA19098.fastq.gz
Sample 0122	20170906-C02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C02-NA19098.fastq.gz
Sample 0123	20170906-C03-NA19101	LCL-derived iPSC	Homo sapiens	20170906	C03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C03-NA19101.fastq.gz
Sample 0124	20170906-C04-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C04-NA19098.fastq.gz
Sample 0125	20170906-C05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C05-NA19098.fastq.gz
Sample 0126	20170906-C06-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C06-NA19098.fastq.gz
Sample 0127	20170906-C07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C07-NA19098.fastq.gz
Sample 0128	20170906-C08-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C08-NA19098.fastq.gz
Sample 0129	20170906-C09-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C09	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C09-NA19098.fastq.gz
Sample 0130	20170906-C10-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C10	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C10-NA19098.fastq.gz
Sample 0131	20170906-C11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C11-NA19098.fastq.gz
Sample 0132	20170906-C12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	C12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-C12-NA19098.fastq.gz
Sample 0133	20170906-D01-NA19101	LCL-derived iPSC	Homo sapiens	20170906	D01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D01-NA19101.fastq.gz
Sample 0134	20170906-D02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D02-NA19098.fastq.gz
Sample 0135	20170906-D03-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D03	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D03-NA19098.fastq.gz
Sample 0136	20170906-D04-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D04-NA19098.fastq.gz
Sample 0137	20170906-D05-NA19101	LCL-derived iPSC	Homo sapiens	20170906	D05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D05-NA19101.fastq.gz
Sample 0138	20170906-D06-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D06-NA19098.fastq.gz
Sample 0139	20170906-D07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D07-NA19098.fastq.gz
Sample 0140	20170906-D08-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D08-NA19098.fastq.gz
Sample 0141	20170906-D09-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D09	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D09-NA19098.fastq.gz
Sample 0142	20170906-D10-NA19101	LCL-derived iPSC	Homo sapiens	20170906	D10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D10-NA19101.fastq.gz
Sample 0143	20170906-D11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D11-NA19098.fastq.gz
Sample 0144	20170906-D12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	D12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-D12-NA19098.fastq.gz
Sample 0145	20170906-E01-NA19101	LCL-derived iPSC	Homo sapiens	20170906	E01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E01-NA19101.fastq.gz
Sample 0146	20170906-E02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E02-NA19098.fastq.gz
Sample 0147	20170906-E03-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E03	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E03-NA19098.fastq.gz
Sample 0148	20170906-E04-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E04-NA19098.fastq.gz
Sample 0149	20170906-E05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E05-NA19098.fastq.gz
Sample 0150	20170906-E06-NA19101	LCL-derived iPSC	Homo sapiens	20170906	E06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E06-NA19101.fastq.gz
Sample 0151	20170906-E07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E07-NA19098.fastq.gz
Sample 0152	20170906-E08-NA19101	LCL-derived iPSC	Homo sapiens	20170906	E08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E08-NA19101.fastq.gz
Sample 0153	20170906-E09-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E09	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E09-NA19098.fastq.gz
Sample 0154	20170906-E10-NA19101	LCL-derived iPSC	Homo sapiens	20170906	E10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E10-NA19101.fastq.gz
Sample 0155	20170906-E11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E11-NA19098.fastq.gz
Sample 0156	20170906-E12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	E12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-E12-NA19098.fastq.gz
Sample 0157	20170906-F01-NA19101	LCL-derived iPSC	Homo sapiens	20170906	F01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F01-NA19101.fastq.gz
Sample 0158	20170906-F02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F02-NA19098.fastq.gz
Sample 0159	20170906-F03-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F03	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F03-NA19098.fastq.gz
Sample 0160	20170906-F04-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F04-NA19098.fastq.gz
Sample 0161	20170906-F05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F05-NA19098.fastq.gz
Sample 0162	20170906-F06-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F06-NA19098.fastq.gz
Sample 0163	20170906-F07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F07-NA19098.fastq.gz
Sample 0164	20170906-F08-NA19101	LCL-derived iPSC	Homo sapiens	20170906	F08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F08-NA19101.fastq.gz
Sample 0165	20170906-F09-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F09	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F09-NA19098.fastq.gz
Sample 0166	20170906-F10-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F10	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F10-NA19098.fastq.gz
Sample 0167	20170906-F11-NA19101	LCL-derived iPSC	Homo sapiens	20170906	F11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F11-NA19101.fastq.gz
Sample 0168	20170906-F12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	F12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-F12-NA19098.fastq.gz
Sample 0169	20170906-G01-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G01	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G01-NA19098.fastq.gz
Sample 0170	20170906-G02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G02-NA19098.fastq.gz
Sample 0171	20170906-G03-NA19101	LCL-derived iPSC	Homo sapiens	20170906	G03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G03-NA19101.fastq.gz
Sample 0172	20170906-G04-NA19101	LCL-derived iPSC	Homo sapiens	20170906	G04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G04-NA19101.fastq.gz
Sample 0173	20170906-G05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G05-NA19098.fastq.gz
Sample 0174	20170906-G06-NA19101	LCL-derived iPSC	Homo sapiens	20170906	G06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G06-NA19101.fastq.gz
Sample 0175	20170906-G07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G07-NA19098.fastq.gz
Sample 0176	20170906-G08-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G08-NA19098.fastq.gz
Sample 0177	20170906-G09-NA19101	LCL-derived iPSC	Homo sapiens	20170906	G09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G09-NA19101.fastq.gz
Sample 0178	20170906-G10-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G10	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G10-NA19098.fastq.gz
Sample 0179	20170906-G11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G11-NA19098.fastq.gz
Sample 0180	20170906-G12-NA19098	LCL-derived iPSC	Homo sapiens	20170906	G12	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-G12-NA19098.fastq.gz
Sample 0181	20170906-H01-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H01	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H01-NA19098.fastq.gz
Sample 0182	20170906-H02-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H02	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H02-NA19098.fastq.gz
Sample 0183	20170906-H03-NA19101	LCL-derived iPSC	Homo sapiens	20170906	H03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H03-NA19101.fastq.gz
Sample 0184	20170906-H04-NA19101	LCL-derived iPSC	Homo sapiens	20170906	H04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H04-NA19101.fastq.gz
Sample 0185	20170906-H05-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H05-NA19098.fastq.gz
Sample 0186	20170906-H06-NA19101	LCL-derived iPSC	Homo sapiens	20170906	H06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H06-NA19101.fastq.gz
Sample 0187	20170906-H07-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H07	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H07-NA19098.fastq.gz
Sample 0188	20170906-H08-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H08	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H08-NA19098.fastq.gz
Sample 0189	20170906-H09-NA19101	LCL-derived iPSC	Homo sapiens	20170906	H09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H09-NA19101.fastq.gz
Sample 0190	20170906-H10-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H10	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H10-NA19098.fastq.gz
Sample 0191	20170906-H11-NA19098	LCL-derived iPSC	Homo sapiens	20170906	H11	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H11-NA19098.fastq.gz
Sample 0192	20170906-H12-NA19101	LCL-derived iPSC	Homo sapiens	20170906	H12	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170906-H12-NA19101.fastq.gz
Sample 0193	20170907-A01-NA18855	LCL-derived iPSC	Homo sapiens	20170907	A01	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A01-NA18855.fastq.gz
Sample 0194	20170907-A02-NA18855	LCL-derived iPSC	Homo sapiens	20170907	A02	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A02-NA18855.fastq.gz
Sample 0195	20170907-A03-NA18855	LCL-derived iPSC	Homo sapiens	20170907	A03	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A03-NA18855.fastq.gz
Sample 0196	20170907-A04-NA19098	LCL-derived iPSC	Homo sapiens	20170907	A04	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A04-NA19098.fastq.gz
Sample 0197	20170907-A05-NA19098	LCL-derived iPSC	Homo sapiens	20170907	A05	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A05-NA19098.fastq.gz
Sample 0198	20170907-A06-NA19098	LCL-derived iPSC	Homo sapiens	20170907	A06	NA19098	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170907-A06-NA19098.fastq.gz
