sample_id	experiment	well	cell_number	concentration	ERCC	individual.1	individual.2	image_individual	image_label	raw	umi	mapped	unmapped	reads_ercc	reads_hs	reads_egfp	reads_mcherry	molecules	mol_ercc	mol_hs	mol_egfp	mol_mcherry	detect_ercc	detect_hs	chip_id	chipmix	freemix	snps	reads	avg_dp	min_dp	snps_w_min	valid_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	molecule_outlier	filter_all	rfp.median.log10sum	gfp.median.log10sum	dapi.median.log10sum	rfp.median.log10sum.adjust	gfp.median.log10sum.adjust	dapi.median.log10sum.adjust	size	perimeter	eccentricity	theta
20170905-F11	20170905	F11	1	1.900560282	50x dilution	NA18855	NA18870	18870_18855	83	4313235	2875956	1987745	888211	241234	1745754	653	104	101738	3670	98046	20	2	44	7344	NA18855	0.29111	0.10325	311848	5559	0.02	1	2532	TRUE	TRUE	0.30884026042123	TRUE	0.121360637305087	TRUE	TRUE	0.0152134442076987	0.0561625521121533	FALSE	FALSE	TRUE	2.88149830079181	2.96189041664125	2.78116429045484	0.955369694411387	0.174331228565297	-0.0381640375902941	647	77	0.346342421462916	4.16098231280821
20170905-F12	20170905	F12	1	2.055263206	50x dilution	NA18855	NA18870	18870_18855	82	4530627	3029698	2024103	1005595	247106	1776274	681	42	98941	3690	95219	30	2	42	7151	NA18855	0.30067	0.0988	311848	5454	0.02	1	2437	TRUE	TRUE	0.331912619673644	TRUE	0.122081732006721	TRUE	TRUE	0.0149328628200044	0.0536060315018967	FALSE	FALSE	TRUE	1.74789409514969	2.93118699086215	3.05713327428875	-0.531220661545776	0.0829209022973374	0.209670219882054	1930	138	0.602848209602698	0.626578326803367
20170905-G01	20170905	G01	1	2.57587049	50x dilution	NA18855	NA18870	18870_18855	37	4771436	3320491	2438481	882010	175784	2261066	1483	148	146943	3936	142933	69	5	41	8652	NA18870	0.23978	0.11889	311848	9132	0.03	1	3820	TRUE	TRUE	0.265626378749408	TRUE	0.0720875003742084	TRUE	TRUE	0.0223911163700906	0.0632148729846895	FALSE	FALSE	TRUE	2.95646598962151	3.21931991283889	3.07879290680319	0.788403853313888	0.396698322321633	0.19286392955303	1425	118	0.642894540576252	4.54489868306158
20170905-G02	20170905	G02	1	2.254450665	50x dilution	NA18855	NA18870	18870_18855	38	5652907	3870252	2754110	1116142	232618	2520690	795	7	139739	4091	135619	27	2	46	8554	NA18855	0.3464	0.10745	311848	8322	0.03	1	3462	TRUE	TRUE	0.288390006645562	TRUE	0.0844621311421839	TRUE	TRUE	0.0175867731645874	0.0538023319011858	FALSE	FALSE	TRUE	3.00218325181609	3.12271842225247	2.85344041905784	0.783344482968293	0.317060396347348	-0.104578620997485	799	87	0.667224306310337	4.44059042572801
20170905-G04	20170905	G04	1	1.631149534	50x dilution	NA18855	NA18870	18870_18855	87	3694909	2471288	1710830	760458	240565	1469800	391	74	94517	3729	90766	19	3	44	7346	NA18870	0.33655	0.1837	311848	5174	0.02	1	2434	TRUE	TRUE	0.307717271317629	TRUE	0.140613035777956	TRUE	TRUE	0.0155010080435641	0.0617539801333515	FALSE	FALSE	TRUE	1.79345283520558	2.61138729584545	2.76783345691941	-0.355089370689037	-0.059001638522632	-0.0245897977462533	862	90	0.489895928709493	1.07381185407725
20170905-G05	20170905	G05	1	1.843754854	50x dilution	NA18855	NA18870	18870_18855	86	5153999	3439983	2311382	1128601	269687	2040583	1112	0	123665	4083	119551	31	0	44	7900	NA18870	0.37516	0.14444	311848	6416	0.02	1	2936	TRUE	TRUE	0.328083307388438	TRUE	0.116677814398485	TRUE	TRUE	0.015139773144423	0.0585866882160637	FALSE	FALSE	TRUE	2.78982825777755	2.44457981559136	2.81159545881184	0.366758763390638	-0.281380968561248	-0.0586545044524152	1220	110	0.707602735791251	3.01894459177167
20170905-G06	20170905	G06	1	0.92296151	50x dilution	NA18855	NA18870	18870_18855	85	3936621	2694754	1598154	1096600	244522	1353078	553	1	105412	3914	101482	15	1	43	7179	NA18855	0.52996	0.27795	311848	3994	0.01	1	2322	TRUE	TRUE	0.406938815194263	TRUE	0.153002776953911	TRUE	TRUE	0.0160067396798652	0.0750008499140478	FALSE	FALSE	TRUE	1.7638178920652	3.06509486499588	3.11033842125357	-0.294145268490581	0.204506805026765	0.247465887772978	1442	125	0.882923154039813	0.0998935992795866
20170905-G07	20170905	G07	1	2.028697118	50x dilution	NA18855	NA18870	18870_18855	40	4385210	3017327	2254348	762979	144075	2110266	7	0	151730	3875	147848	7	0	47	9159	NA18870	0.1795	0.10234	311848	9596	0.03	1	4096	TRUE	TRUE	0.252865864389243	TRUE	0.0639098311352107	TRUE	TRUE	0.0268957140378275	0.0700613098064415	FALSE	FALSE	TRUE	1.4878590741103	2.8283743244719	3.08859670934879	-0.617998820030747	0.257202478746292	0.280003857631196	1479	125	0.759032760573973	0.30177137058737
20170905-G09	20170905	G09	1	2.201831588	50x dilution	NA18855	NA18870	18870_18855	42	3049575	2133214	1595452	537762	179160	1415868	423	1	96224	3678	92519	26	1	42	7810	NA18870	0.24623	0.13626	311848	6389	0.02	1	2935	TRUE	TRUE	0.252090038786545	TRUE	0.112294196252849	TRUE	TRUE	0.02052913596785	0.0653443682603181	FALSE	FALSE	TRUE	2.56230836933119	2.56626495148114	2.79166669941719	0.26329467674835	0.0326396368061177	-0.0180059014777609	856	94	0.825576403660803	4.00178026236323
20170905-G10	20170905	G10	1	1.992598844	50x dilution	NA18855	NA18870	18870_18855	90	4611816	3085579	2153884	931695	232992	1920203	606	83	109191	3638	105521	29	3	42	7781	NA18855	0.2634	0.10329	311848	6178	0.02	1	2745	TRUE	TRUE	0.301951432778094	TRUE	0.108172956389481	TRUE	TRUE	0.0156142700178547	0.0549530440271159	FALSE	FALSE	TRUE	3.24027251715263	2.83127806369944	2.76576596962548	0.611783472238301	0.0202538017598939	-0.143185866561297	621	75	0.525011789475917	3.92664481185947
20170905-G11	20170905	G11	1	2.298546936	50x dilution	NA18855	NA18870	18870_18855	89	4590736	3126711	2207855	918856	238274	1968081	1452	48	114052	3898	110104	46	4	44	7947	NA18855	0.32319	0.11327	311848	6428	0.02	1	2893	TRUE	TRUE	0.293873018644832	TRUE	0.107921036481109	TRUE	TRUE	0.0163593174244777	0.0559448518633125	FALSE	FALSE	TRUE	3.04552282067504	2.96577164312406	2.78184012509652	0.508464499096654	0.115443335889716	-0.0787137729815117	678	81	0.798491837103681	4.20399087186044
20170905-H03	20170905	H03	1	2.581446782	50x dilution	NA18855	NA18870	18870_18855	45	4639394	3207546	2327780	879766	253962	2072699	1115	4	117027	3839	113149	38	1	43	7757	NA18855	0.34041	0.09825	311848	6358	0.02	1	2790	TRUE	TRUE	0.274280088266856	TRUE	0.109100516371822	TRUE	TRUE	0.0151164347422055	0.0545901744536954	FALSE	FALSE	TRUE	3.14810123841381	3.13214539452193	2.90760516281662	0.908796272540242	0.374331286383749	0.139706398021798	1027	110	0.821636804186237	4.45036148774689
20170905-H04	20170905	H04	1	2.634504183	50x dilution	NA18855	NA18870	18870_18855	93	6095932	4103637	2835983	1267654	244206	2590391	1378	8	143315	3917	139353	42	3	46	8389	NA18870	0.28489	0.11037	311848	7925	0.03	1	3416	TRUE	TRUE	0.308909876775163	TRUE	0.0861098250588949	TRUE	TRUE	0.0160397369434002	0.053796125758621	FALSE	FALSE	TRUE	2.81657693702497	3.07644230222506	2.9960206359771	0.761705245843184	0.283023698141218	0.181282543792408	1206	109	0.50916973912189	4.4018706478302
20170905-H05	20170905	H05	1	2.488371231	50x dilution	NA18855	NA18870	18870_18855	92	5122236	3565640	2558104	1007536	226229	2331097	774	4	133353	4062	129259	31	1	44	8320	NA18870	0.2907	0.1177	311848	7865	0.03	1	3367	TRUE	TRUE	0.282568066321895	TRUE	0.0884362011865037	TRUE	TRUE	0.0179552577255789	0.0554498590148758	FALSE	FALSE	TRUE	2.87865756455136	2.92184769769522	2.99031950215588	0.644590476031483	0.235903602923651	0.101917290920564	1249	114	0.723927938582583	4.39233195268936
20170905-H06	20170905	H06	1	1.845025715	50x dilution	NA18855	NA18870	18870_18855	91	4571766	3077451	2181799	895652	247086	1934369	344	0	111581	3809	107751	21	0	39	7837	NA18870	0.25741	0.10809	311848	6325	0.02	1	2886	TRUE	TRUE	0.291036965332673	TRUE	0.113248745645222	TRUE	TRUE	0.015415685227006	0.0557034361075886	FALSE	FALSE	TRUE	2.37789685061682	2.79518980409395	2.85340867528676	0.0514361656706499	-0.0965368579603982	-0.0315285714572102	792	85	0.513948524336684	2.49009913171882
20170905-H07	20170905	H07	1	1.332161793	50x dilution	NA18855	NA18870	18870_18855	46	3311138	2276503	1552852	723651	264409	1287839	503	101	78310	3656	74636	16	2	39	6322	NA18870	0.36278	0.14724	311848	4013	0.01	1	1946	TRUE	TRUE	0.317878342352283	TRUE	0.170273149018709	TRUE	TRUE	0.0138270633753011	0.0579544492751035	FALSE	FALSE	TRUE	1.61400004879585	2.34964857959481	2.70979852348803	-0.606974910477959	-0.504950724257237	-0.21452300244278	751	86	0.704653990475801	1.65542674009256
20170905-H10	20170905	H10	1	1.95393271	50x dilution	NA18855	NA18870	18870_18855	96	3893140	2647916	1898540	749376	260105	1637834	556	45	88156	3635	84496	24	1	39	6869	NA18870	0.23362	0.07944	311848	4936	0.02	1	2237	TRUE	TRUE	0.283005956382302	TRUE	0.137002644137074	TRUE	TRUE	0.0139751254301148	0.0515900878843644	FALSE	FALSE	TRUE	2.58252335978096	2.47833632014662	2.79052659780155	0.243135051066921	-0.140663270013394	-0.0840248456270358	672	77	0.504186028827742	3.10396772727212
20170905-H12	20170905	H12	1	2.331087863	50x dilution	NA18855	NA18870	18870_18855	94	4830193	3253918	2271703	982215	207596	2063574	521	12	123930	3602	120298	29	1	41	8088	NA18870	0.26884	0.10057	311848	7085	0.02	1	3074	TRUE	TRUE	0.301856100860563	TRUE	0.0913834246818356	TRUE	TRUE	0.0173510086899555	0.0582959467409456	FALSE	FALSE	TRUE	2.77709928092226	2.8134759123741	2.72429873808657	0.163754593461635	0.0875748702374031	-0.165578836533298	1140	104	0.616081596780672	4.54729650917291
20170906-A01	20170906	A01	1	1.580624916	50x dilution	NA19098	NA19101	19101_19098	3	4594949	3006689	2045649	961040	175482	1869822	344	1	113659	2766	110877	15	1	41	7586	NA19098	0.30188	0.092	311848	6228	0.02	1	2756	TRUE	TRUE	0.319633989414934	TRUE	0.0857830448918656	TRUE	TRUE	0.0157623004068793	0.0592981577925599	FALSE	FALSE	TRUE	2.3667584627256	2.66544372217666	2.6660167027618	0.0373131071123924	-0.139455433076098	-0.147790156669854	1278	111	0.548968965686635	2.39313527619522
20170906-A03	20170906	A03	1	1.358749936	50x dilution	NA19098	NA19101	19101_19098	1	3986271	2550954	1735549	815405	175266	1559645	636	2	98265	2871	95365	27	2	39	7222	NA19098	0.23034	0.05865	311848	5705	0.02	1	2576	TRUE	TRUE	0.319647081052814	TRUE	0.100985912814908	TRUE	TRUE	0.016380815446236	0.0611453247373601	FALSE	FALSE	TRUE	2.03689742141726	2.61620951469941	2.58229092546285	-0.484285264888813	-0.30047580990309	-0.26084756201671	1106	110	0.766887048437778	1.51662488095858
20170906-A04	20170906	A04	1	2.01170273	50x dilution	NA19098	NA19101	19101_19098	49	5698475	3773896	2677263	1096633	131526	2544851	780	106	168665	3108	165517	34	6	43	8741	NA19098	0.22358	0.08617	311848	9661	0.03	1	3778	TRUE	TRUE	0.290583789272412	TRUE	0.0491270375753148	TRUE	TRUE	0.0236303088362757	0.0650399571526977	FALSE	FALSE	TRUE	2.64227907815862	3.17056452223481	3.07195363940793	0.0478537444909515	0.203660337287558	0.273877073939444	1849	138	0.707353656956205	5.42558718921388
20170906-A06	20170906	A06	1	1.598700651	50x dilution	NA19098	NA19101	19101_19098	51	3835608	2639071	1829104	809967	148758	1679080	1266	0	104166	2714	101426	26	0	44	7238	NA19098	0.23442	0.09313	311848	6695	0.02	1	2706	TRUE	TRUE	0.306913682883105	TRUE	0.0813283443697023	TRUE	TRUE	0.0182443969399965	0.060405698358625	FALSE	FALSE	TRUE	1.6734735099877	3.02793476457637	3.07737950083374	-0.319576930828008	0.214860905621499	0.177298810885503	2681	165	0.565400517647883	0.110201726859952
20170906-A08	20170906	A08	1	1.943385117	50x dilution	NA19098	NA19101	19101_19098	5	3929858	2624971	1916664	708307	142363	1773701	538	62	106244	2740	103473	30	1	42	7689	NA19098	0.19232	0.0847	311848	6664	0.02	1	2808	TRUE	TRUE	0.269834219120897	TRUE	0.0742764511672364	TRUE	TRUE	0.019246573899117	0.0583373409610752	FALSE	FALSE	TRUE	2.46915546668278	2.76632238719253	2.81302115797439	0.436783201481621	-0.303722169504951	-0.133965967341292	915	92	0.476993990409135	3.07633235211817
20170906-B01	20170906	B01	1	2.057761393	50x dilution	NA19098	NA19101	19101_19098	9	3105052	2123616	1602518	521098	71983	1530055	480	0	123110	2420	120652	38	0	40	8447	NA19101	0.33968	0.11285	311848	8432	0.03	1	3522	TRUE	TRUE	0.245382404351823	TRUE	0.0449186842207077	TRUE	TRUE	0.0336190489421113	0.0788546816944489	FALSE	FALSE	TRUE	1.89486564681364	3.19558238619272	3.07857554408443	-0.599583579128685	0.354243240435644	0.268906545244534	1743	134	0.442000826956461	0.134160131044171
20170906-B02	20170906	B02	1	1.856244498	50x dilution	NA19098	NA19101	19101_19098	8	3506930	2409374	1798540	610834	112700	1685300	537	3	148598	3343	145218	34	3	43	9093	NA19101	0.28357	0.14427	311848	10445	0.03	1	4165	TRUE	TRUE	0.253523944393855	TRUE	0.062661936904378	TRUE	TRUE	0.0296628216503993	0.0861674479321189	FALSE	FALSE	TRUE	2.77503946429546	2.8234412625294	2.81391374362528	0.506164109296492	-0.00783181961425017	-0.0160433796273165	951	100	0.794451835671804	3.84235670675196
20170906-B03	20170906	B03	1	2.085501961	50x dilution	NA19098	NA19101	19101_19098	7	3521922	2406005	1778723	627282	110602	1667629	490	2	112793	2661	110104	26	2	39	7828	NA19098	0.25646	0.09856	311848	7372	0.02	1	3078	TRUE	TRUE	0.260715168921095	TRUE	0.0621805643711809	TRUE	TRUE	0.0240592394350916	0.0660242775821241	FALSE	FALSE	TRUE	3.00096985122109	2.92851737026493	2.85140928534141	0.660841128794522	-0.020498171214764	-0.052918531846438	1049	101	0.248624300179738	3.8344295892005
20170906-B04	20170906	B04	1	1.88314521	50x dilution	NA19098	NA19101	19101_19098	55	3810515	2598706	1889145	709561	114430	1774176	537	2	119968	2708	117233	25	2	42	8002	NA19101	0.37741	0.13837	311848	7345	0.02	1	3144	TRUE	TRUE	0.273043968806013	TRUE	0.060572375333815	TRUE	TRUE	0.0236651227824871	0.0660774353840882	FALSE	FALSE	TRUE	1.97173913117666	3.06308689631563	3.07373523884914	-0.464747889634828	0.251144542335829	0.251875673247724	1522	122	0.411863704817346	0.194610335089106
20170906-B05	20170906	B05	1	1.884879687	50x dilution	NA19098	NA19101	19101_19098	56	4517932	3008884	2213103	795781	110456	2102380	235	32	171765	3319	168412	31	3	43	9161	NA19098	0.38927	0.14915	311848	10153	0.03	1	4139	TRUE	TRUE	0.264477128397107	TRUE	0.0499100132257739	TRUE	TRUE	0.0300481639747954	0.0801054043512591	FALSE	FALSE	TRUE	2.15378335631842	3.2090085462114	2.93650950859972	-0.0977669721940377	0.357809804623058	0.0382653139451263	1086	109	0.729203755432605	5.75359690368228
20170906-B07	20170906	B07	1	2.048879288	50x dilution	NA19098	NA19101	19101_19098	12	4088317	2762571	2039916	722655	100702	1938454	759	1	134130	2681	131411	37	1	40	8399	NA19101	0.34429	0.10901	311848	8682	0.03	1	3547	TRUE	TRUE	0.261587846972983	TRUE	0.0493657581978866	TRUE	TRUE	0.0266231057973029	0.0677916525230931	FALSE	FALSE	TRUE	1.90994930344258	3.07773211606244	3.09807768837631	-0.533602214471566	0.0655430246626407	0.122107041604071	1435	120	0.772705037132788	0.670739616519473
20170906-B08	20170906	B08	1	1.803041139	50x dilution	NA19098	NA19101	19101_19098	11	3853862	2585294	1883062	702232	134942	1747527	512	81	110431	2798	107604	27	2	39	7843	NA19098	0.16851	0.0722	311848	6965	0.02	1	2907	TRUE	TRUE	0.27162558687716	TRUE	0.0716609437182631	TRUE	TRUE	0.0207348342250745	0.0615750142916247	FALSE	FALSE	TRUE	2.54592190748181	2.63312967301414	2.87572468434215	0.478804461487579	-0.333294356709255	-0.0491583053389237	2295	210	0.905663574571722	3.08165336844118
20170906-B09	20170906	B09	1	2.097791739	50x dilution	NA19098	NA19101	19101_19098	10	4542513	3077540	2283669	793871	97261	2185893	515	0	150351	2761	147553	37	0	37	8585	NA19101	0.28749	0.15293	311848	9481	0.03	1	3704	TRUE	TRUE	0.257956354750872	TRUE	0.0425897973830708	TRUE	TRUE	0.028387534571925	0.0675023891837341	FALSE	FALSE	TRUE	2.01502200996487	3.10894696104007	3.12708602006816	-0.342698756806837	0.216179599887512	0.198536703894771	1545	130	0.59339345932046	0.138064033546278
20170906-B12	20170906	B12	1	1.633390557	50x dilution	NA19098	NA19101	19101_19098	60	4853931	3035706	1982949	1052757	150114	1832438	395	2	125732	2873	122833	25	1	44	8024	NA19101	0.43342	0.21137	311848	6768	0.02	1	2993	TRUE	TRUE	0.346791487713237	TRUE	0.0757024008181753	TRUE	TRUE	0.0191387878545639	0.0670325544438611	FALSE	FALSE	TRUE	2.5787664664425	2.52460865618067	2.87607792153817	0.0523397951304454	-0.181174321365767	0.00565424765919831	1157	107	0.682532972267006	2.43728758231356
20170906-C01	20170906	C01	1	1.950261869	50x dilution	NA19098	NA19101	19101_19098	15	3894848	2669897	1921400	748497	111242	1809257	853	48	120009	2734	117247	27	1	41	8016	NA19098	0.18244	0.0629	311848	7818	0.03	1	3109	TRUE	TRUE	0.280346769931574	TRUE	0.0578963255959196	TRUE	TRUE	0.0245770482371766	0.0648039499087194	FALSE	FALSE	TRUE	2.8241023460057	3.08114999430366	3.00443340002414	0.295255937323952	0.113094763134195	0.0848611263411487	1699	131	0.177816928733991	4.3899888702537
20170906-C02	20170906	C02	1	2.003144965	50x dilution	NA19098	NA19101	19101_19098	14	4616038	3127836	2283943	843893	117209	2166148	585	1	138032	2612	135388	31	1	39	8494	NA19098	0.21197	0.08084	311848	8371	0.03	1	3474	TRUE	TRUE	0.269800910277905	TRUE	0.0513187062899556	TRUE	TRUE	0.022284978116015	0.0625017311836495	FALSE	FALSE	TRUE	3.05665402598276	2.93414188508418	2.97509886983892	0.767043924487659	0.155154488640759	0.110668839268484	1301	121	0.671306837113173	4.18313495311814
20170906-C03	20170906	C03	1	1.94794324	50x dilution	NA19098	NA19101	19101_19098	13	4848728	3248133	2379232	868901	101542	2276957	732	1	163484	2765	160676	42	1	46	8989	NA19101	0.4211	0.14325	311848	9955	0.03	1	4066	TRUE	TRUE	0.26750782680389	TRUE	0.0426784777608909	TRUE	TRUE	0.0272301116779264	0.0705661108224705	FALSE	FALSE	TRUE	1.89014037193585	3.11328387201479	3.06552368153839	-0.648552431298482	0.180887119417703	0.187759040580384	1359	117	0.751193353552269	0.4577406477183
20170906-C04	20170906	C04	1	1.656438967	50x dilution	NA19098	NA19101	19101_19098	61	3943186	2608107	1849061	759046	157101	1690668	1291	1	105792	2768	102989	34	1	41	7787	NA19098	0.21872	0.07959	311848	6520	0.02	1	2818	TRUE	TRUE	0.291033304998606	TRUE	0.0849625837114081	TRUE	TRUE	0.0176192385790033	0.0609161585834712	FALSE	FALSE	TRUE	1.9593261104129	3.01916354503015	2.93307214303574	-0.206638583474003	0.126389325649704	-6.38658555240923e-06	1404	116	0.267153864931915	0.211994858905195
20170906-C05	20170906	C05	1	1.947268121	50x dilution	NA19098	NA19101	19101_19098	62	4358984	2901522	2113891	787631	147765	1965547	578	1	126343	2909	123397	36	1	43	8069	NA19098	0.22065	0.13008	311848	7610	0.02	1	3109	TRUE	TRUE	0.271454429778578	TRUE	0.0699019012806242	TRUE	TRUE	0.0196866646364159	0.0627799793136465	FALSE	FALSE	TRUE	2.56789987991046	2.4415351376216	2.95334995700961	0.235736206328593	-0.240599555331671	0.0966497217336548	1513	132	0.817921568841444	2.86100160074392
20170906-C06	20170906	C06	1	1.355780263	50x dilution	NA19098	NA19101	19101_19098	63	3378087	2292631	1600955	691676	138141	1462317	497	0	92546	2682	89840	24	0	36	7072	NA19098	0.18107	0.08697	311848	5948	0.02	1	2453	TRUE	TRUE	0.301695301162725	TRUE	0.0862866226720926	TRUE	TRUE	0.0194149455990618	0.0614367472989783	FALSE	FALSE	TRUE	0.874528575147808	3.11485927472744	2.94460187237726	-0.893938346725975	0.174921035885468	-0.0285646723376312	1456	119	0.537712188032165	0.549621698809333
20170906-C07	20170906	C07	1	1.682901629	50x dilution	NA19098	NA19101	19101_19098	18	3172381	2165660	1585593	580067	110260	1474867	466	0	98219	2479	95720	20	0	42	7628	NA19098	0.20021	0.06592	311848	6760	0.02	1	2904	TRUE	TRUE	0.267847676920662	TRUE	0.0695386521005075	TRUE	TRUE	0.0224832214765101	0.0649007673234265	FALSE	FALSE	TRUE	2.19861589750347	2.96682509898943	2.87585767035254	-0.120944845865766	0.0453423606136449	-0.0958521252373923	1397	118	0.744456068003141	0.550838941670663
20170906-C08	20170906	C08	1	1.722405229	50x dilution	NA19098	NA19101	19101_19098	17	4035521	2721380	1905547	815833	125557	1779474	516	0	116261	2557	113682	22	0	41	7859	NA19098	0.27454	0.05285	311848	6749	0.02	1	2967	TRUE	TRUE	0.299786505375949	TRUE	0.0658902666793314	TRUE	TRUE	0.020365252435149	0.0638851705616379	FALSE	FALSE	TRUE	1.77140248232356	3.08595576525006	3.00978445393854	-0.744844062188148	0.186214939524398	0.187875594527844	1363	122	0.656791953478503	0.48708923702044
20170906-C09	20170906	C09	1	1.616751891	50x dilution	NA19098	NA19101	19101_19098	16	3698879	2472605	1756029	716576	137727	1617638	627	37	106563	2695	103827	40	1	39	7521	NA19098	0.24673	0.04788	311848	6321	0.02	1	2766	TRUE	TRUE	0.289806095191104	TRUE	0.0784309370745016	TRUE	TRUE	0.0195676955135885	0.0641843230685728	FALSE	FALSE	TRUE	2.55744138675606	2.5338925978875	2.69418927173695	0.0730715941668381	-0.474857873083508	-0.198980334212984	867	86	0.427206200846799	2.41837038230279
20170906-C11	20170906	C11	1	1.664351474	50x dilution	NA19098	NA19101	19101_19098	65	3474341	2332176	1694557	637619	123233	1571103	219	2	103143	2600	100527	14	2	43	7355	NA19098	0.23569	0.104	311848	5997	0.02	1	2620	TRUE	TRUE	0.273400892556994	TRUE	0.0727228414269924	TRUE	TRUE	0.0210982447883278	0.0639849837980069	FALSE	FALSE	TRUE	1.94817946865795	3.13379433956341	3.04427527936426	-0.269087369386092	0.309287955431951	0.0822786031691214	1895	139	0.617672345859458	6.12103479988279
20170906-C12	20170906	C12	1	1.070927172	50x dilution	NA19098	NA19101	19101_19098	66	3592860	2338071	1480124	857947	157679	1321569	876	0	88484	2691	85752	41	0	38	6697	NA19098	0.27383	0.09207	311848	5098	0.02	1	2174	TRUE	TRUE	0.366946512744908	TRUE	0.10653093929968	TRUE	TRUE	0.0170663182795426	0.0648865098984616	FALSE	FALSE	TRUE	1.90081023857226	2.94220581554212	2.66175981142379	-0.472433162385972	0.231199462452254	-0.220606438050337	1450	140	0.887708082201485	0.242533034250331
